id,title,genres,cast,overview,production_companies,director_name
10397,Angela's Ashes,['Drama'],"['Angela McCourt', 'Malachy McCourt']",based on the best selling autobiography by irish expat frank mccourt angelas ashes follows the experiences of young frankie and his family as they try against all odds to escape the poverty endemic in the slums of prewar limerick the film opens with the family in brooklyn but following the death of one of frankies siblings they return home only to find the situation there even worse prejudice against frankies northern irish father makes his search for employment in the republic difficult despite his having fought for the ira and when he does find money he spends the money on drink,"['Paramount Pictures', 'Universal Pictures']",['Alan Parker']
200505,Draft Day,['Drama'],"['Sonny Weaver Jr.', 'Ali']",at the nfl draft general manager sonny weaver has the opportunity to rebuild his team when he trades for the number one pick he must decide what hes willing to sacrifice on a lifechanging day for a few hundred young men with nfl dreams,"['Summit Entertainment', 'Lionsgate']",['Ivan Reitman']
11954,Lifeforce,"['Fantasy', 'Horror', 'Science Fiction', 'Thriller']","['Col. Tom Carlsen', 'Col. Colin Caine']",a space shuttle mission investigating halleys comet brings back a malevolent race of space vampires who transform most of londons population into zombies the only survivor of the expedition and british authorities attempt to capture a mysterious but beautiful alien woman who appears responsible,"['TriStar Pictures', 'Golan-Globus', 'Easedram']",['Tobe Hooper']
60309,The Conspirator,"['Crime', 'Drama', 'History']","['Anna Surratt', 'Frederick Aiken']",mary surratt is the lone female charged as a coconspirator in the assassination trial of abraham lincoln as the whole nation turns against her she is forced to rely on her reluctant lawyer to uncover the truth and save her life,"['Wildwood Enterprises', 'American Film Company']",['Robert Redford']
9787,Lords of Dogtown,['Drama'],"['Jay', 'Tony Alva']",the film follows the surf and skateboarding trends that originated in venice california during the 1970s,"['Columbia Pictures', 'TriStar Pictures']",['Catherine Hardwicke']
293646,The 33,"['Drama', 'History']","['Mario Sepúlveda', 'Laurence Golborne']",based on a true story about the collapse at the mine in san jose chile that  left 33 miners isolated underground for 69 days,"['Alcon Entertainment', 'Phoenix Pictures', 'Fabula', 'Half Circle']",['Patricia Riggen']
6978,Big Trouble in Little China,"['Action', 'Adventure', 'Comedy', 'Fantasy']","['Jack Burton', 'Gracie Law']",when trucker jack burton agreed to take his friend wang chi to pick up his fiancee at the airport he never expected to get involved in a supernatural battle between good and evil wangs fiancee has emerald green eyes which make her a perfect target for immortal sorcerer lo pan and his three invincible cronies lo pan must marry a girl with green eyes so he can regain his physical form,"['Twentieth Century Fox Film Corporation', 'TAFT Entertainment Pictures']",['John Carpenter']
133698,Fly Me to the Moon,"['Comedy', 'Romance']","['Isabelle', 'Jean-Yves']",successful woman in love tries to break her family curse of every first marriage ending in divorce by dashing to the alter with a random stranger before marrying her boyfriend,"['TF1 Films Production', 'Quad Productions']",['Pascal Chaumeil']
59440,Warrior,"['Action', 'Drama']","['Tom Conlon', 'Tess Conlon']",the inspirational story of an estranged family that finds redemption in the unlikeliest of placesthe mma ring tommy riordan tom hardy an exmarine with a tragic past returns home and enlists his father nick nolte a recovering alcoholic and former wrestling coach to train him for sparta the biggest mma tournament ever held but when tommys underdog brother brendan joel edgerton fights his way into the tournament the two brothers must finally confront each other and the forces that pulled them apart what ensues is the most gutwrenching soulstirring and unforgettable battle of their lives,"['Solaris Film', 'Lionsgate', 'Mimran Schur Pictures', 'Filmtribe']","[""Gavin O'Connor""]"
1770,Michael Collins,"['Drama', 'Thriller']","['Michael Collins', 'Harry Roland']",michael collins plays a crucial role in the establishment of the irish free state in the 1920s but becomes vilified by those hoping to create a completely independent irish republic,"['Geffen Pictures', 'Warner Bros.']",['Neil Jordan']
10655,Gettysburg,"['War', 'Drama', 'History']","['Col. Joshua Chamberlain', 'Lt. Gen. James Longstreet']",summer 1863 the confederacy pushes north into pennsylvania union divisions converge to face them the two great armies clash at gettysburg site of a theology school for three days through such legendary actions as little round top and picketts charge the fate of one nation indivisible hangs in the balance,"['TriStar Television', 'Esparza / Katz Productions']",['Ronald F. Maxwell']
8988,Stop-Loss,"['Drama', 'War']","['Brandon King', 'Michelle']",a veteran soldier returns from his completed tour of duty in iraq only to find his life turned upside down when he is arbitrarily ordered to return to field duty by the army,"['Paramount Pictures', 'Scott Rudin Productions', 'MTV Films', 'Peirce Pictures']",['Kimberly Peirce']
15992,Abandon,"['Drama', 'Mystery', 'Thriller']","['Katie Burke', 'Wade Handler']",a psychological thriller about a senior at one of americas most prestigious universities under enormous pressure to complete her thesis and earn a top job at one of the worlds most competitive consulting firms katie is still coping with the sudden unexplained disappearance of her first love two years prior as the investigation continues katie is forced to choose between past passions and new possibilities even as new facts are uncovered,"['Paramount Pictures', 'Spyglass Entertainment', 'Touchstone Pictures']",['Stephen Gaghan']
17707,Brokedown Palace,"['Drama', 'Thriller']","['Alice Marano', 'Darlene Davis']",best friends alice and darlene take a trip to thailand after graduating high school in thailand they meet a captivating australian man who calls himself nick parks darlene is particularly smitten with nick and convinces alice to take nick up on his offer to treat the two of them to what amounts to a day trip to hong kong in the airport the girls are seized by the police and shocked to discover that one of their bags contains heroin,"['Twentieth Century Fox Film Corporation', 'Fox 2000 Pictures', 'Adam Fields Productions', 'Two Girls Productions']",['Jonathan Kaplan']
77883,The Possession,"['Horror', 'Thriller']","['Clyde', 'Em']",a young girl buys an antique box at a yard sale unaware that inside the collectible lives a malicious ancient spirit the girls father teams with his exwife to find a way to end the curse upon their child,"['Ghost House Pictures', 'North Box Productions']",['Ole Bornedal']
40001,Mrs. Winterbourne,"['Comedy', 'Romance', 'Drama']","['Grace Winterbourne', 'Connie Doyle/""Patricia Winterbourne""']",connie doyle is eighteen and pregnant her boyfriend has kicked her out she accidentaly ends up on a train where she meets hugh winterbourne and his wife patricia who is pregnant the train wrecks and she wakes up in the hosptial to find out that its been assumed that shes patricia hughs mother takes her in and she falls in love with hughs brother bill just when she thinks everything is going her way her exboyfriend shows up,['TriStar Pictures'],['Richard Benjamin']
64639,Straw Dogs,"['Drama', 'Thriller']","['David Sumner', 'Amy Sumner']",la screenwriter david sumner relocates with his wife amy to her hometown in the deep south there while tensions build between them a brewing conflict with locals becomes a threat to them both,['Battleplan Productions'],['Rod Lurie']
9903,The Hoax,"['Comedy', 'Drama']","['Clifford Irving', 'Dick Suskind']",in what would cause a fantastic media frenzy clifford irving sells his bogus biography of howard hughes to a premiere publishing house in the early 1970s,"['Miramax Films', 'The Mark Gordon Company', 'Yari Film Group', 'Bob Yari Productions']",['Lasse Hallström']
21338,Stone Cold,"['Action', 'Crime', 'Thriller']","['Joe Huff / John Stone', 'Chains Cooper']",joe huff brian bosworth is a tough loner cop with a flair for infiltrating dangerous biker gangs the fbi blackmail joe into an undercover operation that entails infiltrating the brotherhood  a powerful mississippi biker gang linked in the murder of government officials as well as dealing drugs with the mafia,"['Stone Group Pictures', 'Vision International']",['Craig R. Baxley']
20766,The Road,"['Adventure', 'Drama']","['Father', 'Boy']",a father and his son walk alone through burned america nothing moves in the ravaged landscape save the ash on the wind and water it is cold enough to crack stones and when the snow falls it is gray the sky is dark their destination is the warmer south although they dont know what if anything awaits them there,"['2929 Productions', 'Dimension Films', 'Nick Wechsler Productions', 'Chockstone Pictures']",['John Hillcoat']
24264,Sheena,"['Action', 'Adventure', 'Comedy', 'Fantasy', 'Science Fiction']","['Sheena', 'Vic Casey']",sheenas white parents are killed while on safari she is raised by the mystical witch woman of an african tribe when her foster mother is framed for the murder of a political leader sheena and a newsman vic casey are forced to flee while pursued by the mercenaries hired by the real killer who hopes to assume power sheenas ability to talk to the animals and knowledge of jungle lore give them a chance against the high tech weapons of the mercenaries,"['Columbia Pictures Corporation', 'Delphi II Productions', 'Colgems Productions Ltd.']",['John Guillermin']
